review text,rating,vader_label,distilbert_label,distilbert_confidence,rating_based_truth
"This cereal tastes great and is very nutritious - a really good alternative to bland Quaker Oats...<br /><br />A word of caution. If you are not familiar with eating oatmeal products and you decide to try this product out, please avoid the mistake I made described in this story:<br /><br />One morning, I was picking up my friend to carpool to work with. I decided to try his Muesli while waiting in his kitchen so I dumped a bunch of it into a bowl, not realizing how much it was going to be. Well, I finished the entire bowl and I felt great - nice and full. At around 1 pm, however, I felt this *tremendous* pressure in my lower abdomen. So I quickly left my desk for the bathroom while doing my best to hold in what I had know idea was about to come out. Let's just say I was lucky that no one else was in the bathroom. This continued for 6 hours...<br /><br />I argue for every 1 cup of Muesli expect 1 cubic meter of methane production - at sea level.",5,positive,negative,0.9640010595321655,positive
"If your trying to do a low carb product.  This works out great.  There are receipies on tova's website on how to make poundcake, pancakes, and a variety of other items.  They turn out pretty great.<br /><br />Try it.  It's a great product.<br /><br /> ~Donna",5,positive,positive,0.9996664524078369,positive
"It is beautiful, but there were a few cookies that where stale.  They immediately sent a care package as compensation.  Their service is good and they care about their customers.",3,positive,negative,0.941109299659729,neutral
"I thought I'd try these packets since I really like the full size Barney Butter and wanted something handy for my kids' lunches, the car, etc.  The package came in today and these are the perfect quick and healthy snack.  It was very easy to open (there was a little notch, my 9 year old had no problem either) and it is the exact same smooth and creamy consistency that I love in the full size Barney Butter jars.  I am always looking for dense nutrition that my kids will actually eat.  They love Barney Butter and I am so grateful for such a high quality product.  I'll give my kids these packets for their lunch, on their way to soccer practice or if afternoon activities delay dinner.  That it is peanut free is great because some of my kids' friends have peanut allergies.  This is a great quality product.",5,positive,positive,0.9995743632316589,positive
"This was supposed to be a present for our neighbors but unfortunately we decided not to give it to them because a very disappointing item. The pictures on Amazon are quite deceptive giving the impression that it's a large box or tower. But the actual tower is barely taller than a bottle of wine and contains chocolate for no more than a couple of people.<br /><br />For $40, it's extremely overpriced. I'd look for something bigger if you want to give this as a family present.",1,negative,negative,0.9980745315551758,negative
"I like the bulbs and they work well. Price was very good. Only giving 3 stars because only 5 work. One was dead on arrival. Reviews for other bulbs by the same maker seem to also have a DOA problem. Overall I might buy again but would figure price for 5 bulbs, not 6.",3,negative,positive,0.9695646166801453,neutral
"Lindt's 99% cocoa may appear to be Baker's Chocolate with a very bitter taste but it's not.  Somehow, there's enough sweetness to make this a surprisingly delicious bar and maybe he best for pure health benefits of dark chocolate.  The trick is to eat small amounts (which is all you need for health benefits) to get accustomed to the taste.",5,positive,positive,0.9925172328948975,positive
"I really wanted this to work. It looks nice and is a little more narrow than some of the other K-cup drawers. First of all this says it holds 35, but the box it came in says it holds only holds 30. That is not the problem. It looks very nice, I like the material on top, BUT the entire thing slips and slides. The Keurig (B70) slides on top even with a full water reserve. When you pull the drawer the entire drawer, Keurig and all slides as well. That's not the worst part, however, I could get past that and use rubber shelf lining to fix that issue. The worst part that you cannot fix is the fact that even with LESS than 30 K-cups in this drawer it WILL NOT OPEN. The K-cups in the middle column get stuck and jammed due to a metal rod along the top of that column. The K-cups on the ends get stuck on the metal pieces that bend over the top of the columns. This will RUIN your k-cups as they get snagged and pressed by the metal. It took me several minutes to remove K-cups that jammed in the drawer and the drawer would not open. AWFUL. Completely unusable and worthless. I returned this product and instead bought a larger one with rubber mat on top that slides easily (from Bed Bath and Beyond for $20 w/ 20% off coupon. Cheaper, holds more, slides easier, doesn't damage k-cups and won't slide off your counter.",1,positive,negative,0.9996308088302612,negative
"I like Silk soymilk because it stays fresh in the fridge for quite some time, until it's opened.  I find it hard to use up an entire half gallon during the 7-10 use window, a problem which these little packages solve.  I don't feel obligated to use up the soymilk every day.  I can open one package, use half in my cereal, and then leave the rest in the fridge for a while.  And the Very Vanilla flavor is excellent in my tea.",4,positive,positive,0.9858559370040894,positive
"In general, I'd recommend that you would go to a local brewing store and work out exactly what you need and want to get started brewing your own beer. You'd likely end up with a setup that is pretty similar to this one. That leaves price and flexibility as the main issues. Glancing at a brewing catalog, it looks like this setup isn't a bad deal pricewise. And of course if you don't have a local brewing store, then buying this one is that much easier. Do compare the items included in any of these kits, there are a lot of them listed on amazon, some for as little as half of the price of this one. And remember that you can save a lot of shipping cost by buying kits without bottles. Use your own collected bottles.",5,positive,negative,0.7466126680374146,positive
"Comparing this Kool-Aid mix<br />with Tang's ""Fruitrition""<br />You'll find it won't measure up<br />with the nutrition<br /><br />But it tastes so much better<br />and the color's blue<br />Thirst-quenching and fun<br />that's this Kool-Aid brew<br /><br />Carbs, sodium and sugar<br />No caffeine, no fat<br />Some vitamin C<br />and not much at that<br /><br />But there's no escaping<br />that new Tang tastes bad<br />with chemical sweeteners<br />it's really so sad<br /><br />At the end of it all<br />I care about taste<br />So I'm drinking the blue<br />And to heck with my waist.<br /><br />Comparison:<br /><br />Kool-Aid Ice Blue Raspberry Lemonade (listed first) / Tang Fruition<br />Calories:  70  /  40<br />Sodium:  5 mg  /  None<br />Carbs:  17 g  /  9 g<br />Sugar:  17 g  /  9 g<br />Vitamin C:  10%  /  100%<br />Vitamin A:  Nope  /  10%<br />Riboflavin:  Nada  /  10%<br />Vitamin B6:  Zip  /  10%<br />Vitamin E:  Ooops!  /  10%<br />Niacin:  Huh?  /  10%<br />To make 8 Quarts:  20 oz  /  12.3 oz<br /><br />Notes:<br /><br />1. I get my daily nutrition from other sources.<br />2. Too bad about that aftertaste, Tang<br /><br />Amanda Richards, April 27, 2008",4,negative,negative,0.9948847889900208,positive
"Now this is the way homestyle pasta should be.  This is a delicious, classic pasta salad to make and the kids will like the different colors and twists.  It will only take 17 minutes to make until you put it on the table.  Just follow the easy directions on the back.<br />  Health Hint: May I suggest, instead of adding vegetable oil, use 1 or 2 tablespoons of Extra Virgin Olive Oil instead.",5,positive,positive,0.9969798922538757,positive
Had this for the first time and it was wonderful. The black currants are nice and tart and the walnuts add a great crunch to the whole thing.  I'm not that much of a cereal person but I could get hooked on this stuff!,5,positive,positive,0.9998050332069397,positive
"If it is possible to fall madly in love with a box of chocolates, then the assortment is the perfect place to start such an adventure. These chocolate are named after Leonidas Kestekidis, who definitely knew how to create chocolates for the true chocolate connoisseur.<br /><br />When he moved back to Belgium he not only married his true love, he created chocolates the world now adores. When you taste these chocolates, your taste buds will also finally know true chocolate happiness. Whether you try one of these with a cup of coffee or tea or enjoy one as a daily indulgence, these will impress.<br /><br />The ""I Love You"" chocolate with dreamy lemon filling embodies this sentiment. Each chocolate has a unique design and the I Love You chocolate has two hearts, ribbons and a seal. After you sample the variety of chocolates, specific flavors will stand out as favorites.<br /><br />Here are my favorite creamy fillings (ganache and butter cream) which come in dark, white and milk chocolate depending on the selection:<br /><br />Antoinette - A smooth Brandy flavored ganache<br /><br />Lingoit Lait - Absolutely delicious vanilla flavored fresh butter cream filling. Time definitely stopped while tasting this chocolate.<br /><br />Irr&eacute;sistible - Dark chocolate and Strawberry sauce.<br /><br />For ever - If you love coffee this may be one of the most delicious milk or dark chocolate chocolates ever made as it is filled with a special coffee cream that has hints of caramel. I ordered an entire box of these and they come in a variety of flavors. The milk chocolate and cherry filling is like Claude Debussy's Rêverie. It is difficult to describe besides saying it is like a delicate cherry icing wrapped in milk chocolate.<br /><br />Merveilleux - Milk or dark chocolate filled with coffee ganache.<br /><br />Europe - Dark or milk chocolate filled with rum filling.<br /><br />Ganache - Milk or dark chocolate with pure ganache.<br /><br />Tosca - Milk chocolate with a special ganache.<br /><br />Po&eacute;sie - Dark chocolate and a Cointreau filling.<br /><br />Antoinette - Delicate caramel hints in the milk chocolate coating mingle nicely with the vanilla filling.<br /><br />Eve - Milk or dark chocolate with a creamy dreamy banana filling.<br /><br />Alexandre le grand - A milk or dark chocolate with caramel cream.<br /><br />Also Recommended:<br /><br />If you wish to also try the Napolitains, I'd suggest the 1 pound sampler Ballotin with six varieties. You may also want to look for the new Palet d'Or. A deeply delicious and strong bitter chocolate filled with ganache. The center is made with butter, cream and chocolate and the outer coating is a masterpiece with gold decorations.<br /><br />Leonidas now has over 1700 stores and sales locations worldwide and they offer over 80 varieties of fresh chocolates. The chocolates are air freighted weekly from Brussels so you will always find the quality to be superior.<br /><br />My chocolates arrived fast and were as fresh as if I had purchased them in Belgium. They were carefully packaged in the famous gold boxes with signature/seasonal wrapping and a ribbon. The boxes were then placed in protective Styrofoam containers to protect the chocolates during shipping. The expedited shipping is recommended from May to early September.<br /><br />~The Rebecca Review",5,positive,positive,0.5,positive
"Doesn't do anything for me, but my cat loves it. You have to take my word for it because she cant type.",5,positive,positive,0.9990467429161072,positive
"I am disgusted that they are allowed to get away with tricking people. There is no actual truffle used in this product but they do everything they can to convince you that there is. The ingredients say organic sunflower oil and white truffle extract. Extract makes you think it was extracted from real truffles, doesn't it? Well, it wasn't. The extract is a chemical compound manufactured in a laboratory to mimic the smell of real truffles.<br /><br />How about where it says in the label that ""White truffles originate in Alba, Italy and are considered to many to be the most prestigious truffles""...do you suppose that means white truffles from Italy have anything to do with this concoction? Well, they don't. They might as well have written, ""The sun is so and so many miles away from the earth."" They put that sentence in just to further trick you so you think that you are getting an expensive product with a grand tradition behind it when all you are getting is some cheap oil with some synthetic chemical added to it.<br /><br />They should be ashamed of themselves. Should they be allowed to sell you a synthetic chemical to eat? Maybe. Should they be allowed to market the product to convince customers that they are getting a product made with real truffles? No, they absolutely should not. We have food laws that are supposed to protect customers from this sort of trickery. The FDA has really dropped the ball on this.<br /><br />Update: They are getting even trickier. Their label has now been changed to read truffle extract instead of truffle aroma. I called the FDA. The Federal Food, Drug, and Cosmetic Act (see section 201 for definitions) has never defined the term extract. I was specifically told this on the phone by an FDA representative. She said because the term extract has not been legally defined by this act, anything can be called an extract. Thus, La Tourangelle can legally get away with calling something a truffle extract even if truffles weren't used to make it.",1,negative,negative,0.9982130527496338,negative
"Currently, this is the only K-Cup 50 pack listed as ""mild"" on Amazon. I was expecting something with only a little flavor and bitterness, but these K-Cups surprised me. They're not as strong as the bold or extra bold flavors, but the difference is reasonably subtle. They're certainly not bland or tasteless. Also, they do taste to me a little sweet and smoky - just as they are described above.<br /><br />A note about packaging: when I bought a Coffee People 50 pack from Amazon, the K-Cups came in only one box - a thick, corrugated cardboard Coffee People box. Amazon just stuck the mailing labels on the box and gave it to USPS. When this coffee arrived, the K-Cups were in a thin Timothy's cardboard box, which Amazon had put inside one of their standard corrugated cardboard boxes. The upshot is that these Timothy's 50 packs are mailed double-boxed, unlike the Coffee People 50 packs, and so it seems less likely that the Timothy's 50 packs will get damaged in the mail.",5,positive,negative,0.854454517364502,positive
"This Thanksgiving I used these cookies instead of our regular brand when making my grandmother's famous cookie crust for pumpkin chiffon pie, and it was so delicious that everyone at the table was left speechless.  For one crust, use one and a half cups of cookie crumbs, a combination of ginger cookies and vanilla wafers.  Add in some finely chopped pecans, a quarter cup of confectioner;s sugar, and a third cup of soft butter.  Spread in a buttered pie pan and bake for 10 minutes at 350°.  Cool before filling -- we use a pumpkin chiffon filling, which is basically a pumpkin custard made with evaporated milk, brown sugar, and egg yolks, then enriched with butter, firmed with gelatin, and lightened with whipped egg whites.  Top with whipped cream.",5,positive,positive,0.9933096170425415,positive
"I thought this sounded like a great deal - I love pine nuts and the price was right.  Unfortunately, these pine nuts are imported from China and have caused me to have a lasting bitter taste in my mouth.  Others have reported a similar issue:<br />[...]. Save yourself some agony and buy the slightly more expensive pine nuts from the US or Italy.",1,positive,negative,0.9909594058990479,negative
I will never use regular salt again. It is tasty and strong. They say it is pristine and has lots of trace minerals in it. I hope that is true. I know some animals will walk across a continent to get salt. I am glad to get my salt in this natural form.,5,positive,positive,0.999870777130127,positive
"While I'm not a fan of 100% buckwheat hot cereal, I do mix it half-and-half with regular oatmeal and cook it either in the microwave or in a saucepan, and it's delicious. I also find that this mixture ""holds"" me longer than straight oatmeal. If you find that you get hungry too soon after breakfast, give this product a go---the price on Amazon is great, compared to what I've spent in the stores.",5,positive,positive,0.999613344669342,positive
"Excellent taste and smell, great for dipping and salads.  I hope the word doesn't get out too much, the price has been amazing for this quality",5,positive,positive,0.9997712969779968,positive
I purchased this product after entering Nespresso in the search field.  Unfortunately this product has nothing to do with Nespresso except it is made by Nestle.  It does not work with Nespresso.  It might be a good product. But beware that it is not compatible with Nespresso.,2,positive,negative,0.999698281288147,negative
"Seriously guys, you're parents now. You need to step up the reasoning skills.<br /><br />This is good formula. I mean, it tastes horrible to me, but the baby likes it.",5,positive,positive,0.9989031553268433,positive
"There's something geniunely weird about turkey being called Shoulder of Pork and Ham.  Obviously, it's not that.<br /><br />So what to call this stuff?  Turkey Meat and Stuff?  TUMS?  Nope, that one's been taken. TWAM? Turkey Wing and Meat?  Who knows what turkey parts are in here?  I just assume that the really good turkeys are sold intact, with the innards removed, so there must be plenty of other parts we don't get to see, or turkeys that are not worth trying to sell intact, that goes into this lowest fat of all of the famous and legandary SPAM product.<br /><br />The good news is that it's way easier to slice than a real turkey, and you can cook it in a few minutes.  And yes, I really recommend slicing and browning this stuff in a frying pan.  Otherwise it does sort of resemble cat food.<br /><br />Personally, I'm experimenting with shifting my breakfast toward protein and away from fat and carbs so won't be tempted to eat a huge lunch in the middle of the day when my job is basically sitting and moving a mouse around.<br /><br />So, I gave this a try and if you fry it a bit it isn't bad.  It's sort of like going to Arby's without getting in the car.  Oh yeah, and if there's another economic downturn, it's a really cheap way to have a Thanksgiving dinner.  Better stock up now!",5,positive,negative,0.9910199046134949,positive
"Just wanted to respond to the person below who was warning people about the dangers of ""excitotoxins"". Glutamic acid, one of the product's ingredients, is a completely naturally occuring amino acid that everyone's body makes in the course of metabolism. Yes, you probably do not want to drink a gallon of it in one day, but that counts for pretty much everything. Please don't pay any attention to that reviewer, the product is great, especially for people who don't tolerate ingredients in traditional soy sauce (like gluten).",5,positive,positive,0.998072624206543,positive
"I was originally hesitant to try these given the mixed reviews. I really love buckwheat and use it in a variety of different ways including as a hot morning cereal, fresh ground for homemade bread and  pancakes (nothing beats fresh ground buckwheat flour made into pancakes with 100 wholesome maple syrup) and even in a type of pilaf. After re-reading a few things it appears there are some misconceptions about this product...<br /><br />1. - This is indeed raw and whole grain groats. If you are searching for roasted/toasted buckwheat you need to keep searching. If you are searching for partially ground, flaked, rolled, etc you also need to keep looking. For those that are familiar with Kasha - this is not roasted nor partially broken...when cooked it will turn into little round balls rather like tapioca.<br /><br />2. Not mushy...try this a few times to get the cooking correct. I eat this for breakfast with a little honey several times  per week and it is excellent. No gluten, lots of nutrition including most essential amino acids, very little fat/calories...it's nearly the perfect food. Bring the water to a boil, put in the groats, reduce the heat and allow to simmer for a few minutes. Keep an eye on it - the buckwheat will ""puff"" and become soft. After a few attempts you will learn to recognize the preferred consistency that suites you best.<br /><br />3. Superb nutrition & versatile. Buckwheat should be considered a super-food it's so nutritious without all the other garbage. It's also incredibly versatile - from a hot breakfast cereal (boil and use a touch of honey) to fresh ground for bread (bread makers, use about 1:4 ratio with fresh ground whole wheat...since this has no gluten the wheat will allow it to rise while the buckwheat adds essential nutrients the wheat lacks. For those with a gluten intolerance, buckwheat is a superb alternative and can be used to create bread without any gluten but you will need to use an enhancer to help it rise.",5,positive,positive,0.9963080883026123,positive
"Outstanding melt in your mouth chocolate.  The dark chocolate is not bitter like many chocolatiers - it has the perfect blend of taste for any chocoholic.  I've had many different types of chocolate from Belgium and can guarantee - Leonidas is the ""Mercedes-Benz"" of chocolatiers.  The general assortment is an outstanding sampling of ivory, milk and dark chocolate.  If you love dark chocolate then go for the dark chocolate assortment.  You will not regret it.  Also forget Godiva - it's medium grade quality.",5,positive,positive,0.9997085928916931,positive
"I first stumbled across the <a href=""http://www.amazon.com/gp/product/B003YBNKC2"">GoPicnic Ready-to-Eat Meals, Turkey Stick + Crunch, 3-Ounce Boxes (Pack of 6)</a> at an overpriced airport store.  I dutifully shelled out six bucks for this rescue from a delayed flight; I loved it.  Since then, I have been sampling each flavor that interests me.<br /><br />This box is the front runner so far.  As much as I loved the turkey stick box, this one feels more like a meal.  Maybe it's the process of stacking a cracker and pepperoni slice with a smear of cheese. Sure, the pepperoni is greasy, buy hey!  It's pepperoni.  At under 300 calories, you would be hard pressed to find a treat this satisfying to compare. I definitely like this better than the <a href=""http://www.amazon.com/gp/product/B003YBNJQ4"">GoPicnic Ready-to-Eat Meals, Steak Nuggets + Cheese, 3.-Ounce Boxes (Pack of 6)</a>.  I just placed my next GoPicnic order; I'm looking forward to the <a href=""http://www.amazon.com/gp/product/B003YBP6Q0"">GoPicnic Ready-to-Eat Meals, Hummus + Crackers, 4.4-Ounce Boxes (Pack of 6)</a>.",5,positive,positive,0.9745489954948425,positive
I got this after hearing about the healing properties of honey. I had some nasty sores on my leg. Put this on and it stung like heck but it did help speed up the healing process. Not a bad tasting honey either. I keep this with my first aid stuff. Saved me from being sent back to the hospital with the sores.,4,positive,positive,0.9978049397468567,positive
"I enjoy the turkey SPAM, which has only a fraction of the fat of regular SPAM (Ham SPAM has 17 grams of fat, whereas the turkey variety has on 4.5 grams of fat).  I use it for a variety of meals in place of ham, and it works out fine for me (Macaroni and Cheese with Broccoli and turkey SPAM; in Salads, etc. -- just as good as the traditional dishes).<br /><br />Unfortunately, several cans were badly dented upon arrival, making them unsafe to eat, really. So the high price was not worth paying.  But as it was during the winter storm, ""Blizzard-Geddon"" of 2010 (78"" snow total), I thank the Lord for having even the dented cans on hand! Yes, in everything give thanks!",4,positive,positive,0.9485235810279846,positive
"I was sold on this formula for a few reasons. Some are true, some need further investigation.<br /><br />I was only going to feed my newborn organic, so I looked at the choices:<br /><br />Earth's Best (made by Hain Celestial)<br /><br />Baby's Only<br /><br />Similac Organic<br /><br />I ruled out Sililac right away because the FIRST ingredient is CANE SUGAR. This is a very cheap way to introduce carbs into the formula. I firmly believe that Sugar is the culprit of many our ails as a society today...Including the out of control type 2 diabetes in children under 18. The last thing I wanted to do was to feed my child ""fast food"" formula. Organic or not.<br /><br />I was intrigued by the Earth's Best and the Babys Only. In reading the Baby's Only website, I liked a couple of things that they stated...(which really were knocks against Earth's Best). One was that the cows used for the dairy for Baby's Only were small run family cows and that these farms commitment to organic farming and practices were sound. As opposed to Earth's Best which sourced its milk from Horizon who is owned by the Huge food processor Dean Foods. Dean is one of the largest milk producers in the country. The Baby's Organic people insinuated that cows from Dean are not treated well and may not be truely organic like their cows due to watered down USDA regulations. Maybe true, maybe not. They would like you to believe this because it supports their product. Truth be told, Horizon is the largest purchaser of small run , family farm milk in the country. It is estimated that half to 3/4 of their milk supply is obtained this way.<br /><br />The other thing that really bothered me is that Baby's Organic claims that their Carbohydrate source is superior. They use brown rice syrup which they claim breaks down slower because it is a more complex sugar, thus lowering the ""spiking"" of insulin levels. Now, whereas I believe that compared to Cane sugar or corn syrup, this is a no brainer, I would choose brown rice syrup....but here's where I think that they are totally wrong. Earth's Best uses Lactose as their primary sugar (carb source). In human breast milk, lactose is almost the exclusive source for carbs...exactly the same as Earth's Best. Again on the Baby's Only website they claim lactose to be inferior to their brown rice syrup. How can they do this?? They show no evidence to support their claim, especially when Lactose is what's in breast milk!!<br /><br />The reason I bring this point up is because I did not know all of this and I fed my baby Babys Only from weeks 2-6 of her life believing their website that brown rice is better. She had SOOOO much gas...burping, flatulation...she was so uncomfortable using this formula...we switched to Earth's Best and all of the problems went away. I really think that the brown rice syrup used is much harder for the baby to digest and thus messes up their fragile systems. Lactose is the same ingredient found in human breast milk. I cannot understand how the Baby's Only people can deny this. They are the only formula maker that I have found that stands by the claim that brown rice us better than lactose.<br /><br />Furthermore, they call it a Toddler Formula and maybe for a good reason. I read in a few places that Whereas all of the nutrients are the same as infant formulas, they called it toddler because they wanted to be politically correct by stating that all babies under 12 months should breast feed. But, now with experience I do not think that it is as well tolerated as other infant formulas because of their ingredient choice.",2,positive,positive,0.5,negative
"Though I'm hesitant to call this kid-safe, since anything that scares away bugs seems that it would inherantly be dangerous to little ones, everything that I seem to find leads me to believe that it won't harm my little ones. I've used it on my kids and neither had any kind of (immediate) reaction.<br /><br />I also took this to Liberia for a three week trip. If you've ever been to a place where Malaria is common, you also know how important it is to prevent mosquito bites. I didn't have a single bite, though I have to admit, I didn't see many bugs during these particular three weeks.<br /><br />I've also used it in Washington, DC, where even 25% deet doesn't always seem to work.<br /><br />Combine it's safeness with the fact that it doesn't stink (much), nor stain clothes and this is a no-brainer purchase.<br /><br />I also took a packet of the Cutter Wipes. The packaging is a tad wasteful, which I normally try to avoid, but they also worked well, with no risk of spilling, which is always a concern with sprays.",5,negative,negative,0.9392740726470947,positive
the strongest garlic powder i have ever had i eat whole or powder garlic every day for the past 10 years will keep getting it,5,positive,positive,0.9994221925735474,positive
I noticed that there was a label for another formula underneath the Earth's Best label! Buyer Beware! Check the label(s)!!!,1,positive,negative,0.9964941143989563,negative
"I've been drinking this brand of coffee for many years.  I was delighted to see them come out in a Keurig compatible form.  Because they're not really ""K-Cups"" they don't have to pay the licensing fee, so they can sell for a lower price.<br /><br />The One Cup pods deliver the exact same taste as the beans, a good rich French Roast.<br /><br />Because these are pods and not sealed cups, they should be stored in an airtight container or they will go stale very rapidly.  The box is subdivided into smaller sealed bags, each bag holds a few days worth of cups for the two of us at my house.",5,positive,negative,0.9949746131896973,positive
"My family drinks a lot of coconut milk (about a can a day) and we have tried almost every brand out there.  This one tastes OK, but contains more preservatives than any other we have tried.  Unfortunately the ingredients are not listed here so I wasn't able to find that out until after my case arrived.<br /><br />For the price this Roland brand isn't a bad deal but I would recommend Chaokoh or <a href=""http://www.amazon.com/gp/product/B000LKVIEG"">Natural Value Coconut Milk, 14-Ounce Containers (Pack of 12)</a> over this one.  Natural Value has no fillers or preservatives and tastes great which means it is perfect for making healthy coconut yogurt with the <a href=""http://www.amazon.com/gp/product/B00004SUHY"">Salton YM9 1-Quart Yogurt Maker</a>.  If you haven't tried making coconut yogurt yet I highly recommend it!<br /><br />A lot of people are still under the impression that Coconut milk is bad for you.  There was some faulty research done years ago on hydrogenated coconut oil which is mostly to blame for this.  If you are one of those people that still think coconut is bad I recommend reading <a href=""http://www.amazon.com/gp/product/1416569502"">The Good Fat Cookbook</a> to help set the record straight.",3,positive,positive,0.9583188891410828,neutral
"K&uuml;bler is a Swiss blanche absinthe, which means than when poured on a glass, you will not see the classic and sought-after green color, but just crystal clear liquid, like water or vodka.  It does louche, of course, to a beautiful milky pearl color.<br /><br />I drank it with one sugar cube and 4-5 parts of water.  As always, the main flavor is anise, with a hint of bitterness in the after taste, but subtle and enjoyable.  Although I can not taste any other flavors, I would say that it provides a refreshing experience.  Depending on your taste, you may skip the sugar and enjoy it anyway.<br /><br />I would recommend it for beginners better than the Lucid, although more experienced drinkers may find it lacks complexity.  In any case, it will remain one of my favorites.<br /><br />P.S. I refuse to discuss thujone content and other non-sense and myths in my reviews.  If you are interested in thujone, go eat sage and forget absinthe altogether.",5,positive,positive,0.9983794689178467,positive
"I'm a big fan of good jerky; made plenty of my own, and this stuff is great.  It's a little pricey, but the quality and flavor are worth it.  It is on the sweet side, but that's to be expected hence the name ""sweet n' spicy"".  You won't be disappointed. I couldn't keep my hands off the 8 bags and scarfed them down in 4 days--dirty gluttonous pig!",5,positive,positive,0.9989927411079407,positive
"I've been using Nopalina for over 3 years and it is great at regulating the digestive tract and keeping down those intestinal bulges that show in the stomach area. It is not a weight loss product per se, you will lose weight with initial 2 week use because you are flushing your intestinal tract and you will maintain weight by keeping your tract flowing. In addition to balanced food intake and moderate exercise, you can lose weight.",5,positive,negative,0.5536918640136719,positive
"This is the first protien powder I found.  I thought it was OK.  I tried others, they did not dissolve as well, had more gunk in them I didn't need, and tasted bad.  Really, you can drink it with just water.  It tastes like milk, mostly.  Easy to get used to.  I usually put it in milk.<br /><br />Another thing, this is not just for bodybuilding.  I had a nagging shoulder injury for months, after I started taking extra protien, it healed rapidly.  It really does make a difference for soft tissue injuries.<br /><br />I also find that it kills my appetite.  It's 100 calories (180 with milk), but I don't feel like eating anything else for hours.<br /><br />Check the nutrition info, and how well it dissolves; this is the only choice.",5,negative,negative,0.9859306812286377,positive
"I want to start  by saying that if I was reviewing the food alone, it would get 5 stars easily.  It's a quality product and my picky eater cat (as in, he would literally rather go hungry for days on end than be coaxed into eating something he doesn't like) loves it.<br /><br />Having said that, I won't buy this (or any other canned product for that matter) from Amazon.com anymore, unless they were to significantly change their packaging method. Normally I only review a product all on its own because other factors are incidental, but this time it seemed fitting to comment on shipping too because it drastically affected the overall quality of the product and is an unavoidable part of getting it to any customer.<br /><br />The product arrives in a small cardboard flat with 2 layers of 12 cans each, then the whole thing is shrink-wrapped in plastic.  Then they put it in a shipping box and put 3 air pillows on top.  Exactly 1/2 of the cans arrived dented (the entire bottom tier of the flat), many of them so badly that it looked like they had been run over by a car.<br /><br />Amazon.com customer service is great and responsive - they shipped the replacement out with complimentary next-day shipping... and it arrived in exactly the same condition.  In the end, I got everything I paid for, but 1. do I want to go through this every time I order it? No.  And 2. it's hugely wasteful because of course the dented cans are unusable because the seal could be compromised, offering the perfect breeding ground for botulism.<br /><br />I can fairly say that this is typcial for canned products in general from Amazon, too.  I've gotten black beans, kidney beans, chick peas, tomato sauce, and tomato paste from them, and there wasn't one order among them that didn't have the same problem.  Again, customer service was great and sent quick replacements (again with a high damage rate), but it's not worth the hassle and waste.  If it ever occurs to them to pad the entire order and not just the top of it, I'll return to using them because the free shipping and convenience of subscription auto-order (and subsequent additional savings) really are nice.",2,positive,negative,0.9946721196174622,negative
"Cat Grass is not only a treat that cats love to eat, it is also good for them and will help deter them away from eating houseplants!  My cat often nibbles on houseplants then throws up and I'm always afraid that it will do damage to her digestive system.  When there is cat grass around, though, she only eats that - she really chows it down, and it makes her happy, too!  Cat grass is also good for cats - it contains vitamins that may or may not be present in cat food, and it aids their digestive system and helps to eliminate fur balls.<br /><br />Even if you do not have a green thumb, cat grass is so easy to grow, that anyone can do it and it's also a great ""project"" for kids, too.  The seeds sprout very quickly (if you keep them moist) and will grow quickly to 4-6inches in a window sill.<br /><br />If you have cats, cat grass is a must!",5,positive,positive,0.9985228180885315,positive
I love cherries and I hate half the options you can get at the store because they are so often covered in corn syrup. These are great natural cherries that are delicious. They are a little smaller then some others I've found.,4,positive,positive,0.9998030066490173,positive
"Given the cost, I had finally believed that I had found dried currants.  Wrong; they got me again - they sold me Zante raisins and NOT currants.",1,negative,negative,0.9978646636009216,negative
"The name is misleading as there are no truffles listed in the ingredients. However, there IS a hard chunk of porcini mushroom in the bottle. Perhaps my palate is not sophisticated enough, but I didn't detect anything special in the taste of this oil. In fact, there is a strange synthetic smell that may be coming from the plastic spout. I even refilled the bottle with EVOO and microwaved it in order to release the mushroom flavor, but nothing changed. I guess I'll spend the extra money for some REAL truffle oil.",2,negative,negative,0.9982112646102905,negative
"I ordered quite a large order from Barry Farms which included the dough enhancer. Their website said that orders would be filled and shipped usually in 48 hours. My order did not ship out for a week, after I sent them an email asking if they had shipped my products yet. I got them today and the whole box of food items that I ordered smells like cigerettes. I thought at first maybe it was the UPS driver but the inside of the cookbook smells like smoke so I am guessing it is at the farm not the driver. Also, the dough enhancer was not at all similar to a different product that I have been using for over a year but there were not ingredients list so I could not compare. I say buyer beware.",1,positive,negative,0.9989701509475708,negative
"Way better than Vitacoco, and Zico. Has a distinctly different flavor from Amy and Brian's. I would say I prefer Nirvana a bit more because it has a richer, full body flavor and tastes more like a coconut with a natural sweet taste. And the price point is better. After an online coupon and subscribe n save, I paid $18/12 cans.<br />It's so good for you and tastes good too.",5,positive,positive,0.9994556307792664,positive
